"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x836653724743385088","x1185349672648482816",2019-10-19 00:19:19,"ProsccoSocialst","@edenwillow @akbarjenkins ""Now it's been years since I left New York. I've got a kid and two cats in the yard""","Twitter for Android",84,"x1185344737655578624","x346815292","edenwillow",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x346815292 x21364868","edenwillow akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1185349672648482816","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1185022712600768512",2019-10-18 02:40:05,"ProsccoSocialst","@akbarjenkins How deal does Unionist false consciousness go?","Twitter for Android",46,"x1184817369690058753","x21364868","akbarjenkins",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1185022712600768512","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184981561705402369",2019-10-17 23:56:34,"ProsccoSocialst","@kevinbaker It would be so worth it","Twitter for Android",23,"x1184981493480906752","x836653724743385088","ProsccoSocialst",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x14095344","kevinbaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184981561705402369","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184981493480906752",2019-10-17 23:56:18,"ProsccoSocialst","@kevinbaker But can you imagine how that would make the neo-classical economists feel?","Twitter for Android",74,"x1184977569109569536","x14095344","kevinbaker",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x14095344","kevinbaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184981493480906752","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184955559839182848",2019-10-17 22:13:15,"ProsccoSocialst","@kevinbaker For some of us this is intersectionality","Twitter for Android",40,"x1184952069683212289","x14095344","kevinbaker",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x14095344","kevinbaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184955559839182848","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184954732038836224",2019-10-17 22:09:58,"ProsccoSocialst","My President https://t.co/AnOT3ws4g8","Twitter for Android",12,,,,TRUE,FALSE,0,0,,,,,"twitter.com/GravelInstitut…","https://t.co/AnOT3ws4g8","https://twitter.com/GravelInstitute/status/1184953546195816449",,,,,,,,,,,"en","x1184953546195816449","The Global South on net loses huge sums to the Global North due to a fundamentally corrupt global economic order, massive fraud and tax evasion, and coercive undemocratic international institutions.",2019-10-17 22:05:15,"Twitter for iPhone",818,124,"x14709326","GravelInstitute","Gravel Institute",181347,1031,5570,"New York","Left nonprofit. Launching September 2020. Pronounced gruh-VELL. Tweets from Sen. Mike Gravel signed -SMG.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184954732038836224","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184927674772398081",2019-10-17 20:22:27,"ProsccoSocialst","@NicholsUprising I think the Washington Post might be biased on the topic of billionaires","Twitter for Android",72,"x1184908543390113793","x466519303","NicholsUprising",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x466519303","NicholsUprising","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184927674772398081","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184927106339426314",2019-10-17 20:20:11,"ProsccoSocialst","@akbarjenkins You can't beat capitalist mold without leprechaun gold","Twitter for Android",54,"x1184926823077089280","x836653724743385088","ProsccoSocialst",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184927106339426314","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184926823077089280",2019-10-17 20:19:04,"ProsccoSocialst","@akbarjenkins You can't beat capitalist trash without leprechaun cash","Twitter for Android",55,"x1184917443728293890","x21364868","akbarjenkins",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184926823077089280","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184917280699887616",2019-10-17 19:41:09,"ProsccoSocialst","@akbarjenkins You don't?","Twitter for Android",10,"x1184913402822569985","x21364868","akbarjenkins",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184917280699887616","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184866045598883840",2019-10-17 16:17:33,"ProsccoSocialst","Love to watch the English betray Unionists in the North of Ireland again and again. It's almost like they don't consider them as part of their nation","Twitter Web App",149,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184866045598883840","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184808798592081922",2019-10-17 12:30:04,"ProsccoSocialst","@thursaconcept @carterforva In this economy?","Twitter Web App",16,"x1184793427772239873","x1100754444508151808","thursaconcept",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1100754444508151808 x4842843378","thursaconcept carterforva","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184808798592081922","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184808638730379264",2019-10-17 12:29:26,"ProsccoSocialst","https://t.co/fwy6W9MbOC","Twitter Web App",42,,,,FALSE,TRUE,0,7051,,,,,,,,"http://pbs.twimg.com/media/EDs7tTBU0AAcg2w.jpg","https://t.co/fwy6W9MbOC","https://twitter.com/thursaconcept/status/1184793427772239873/photo/1","photo","http://pbs.twimg.com/media/EDs7tTBU0AAcg2w.jpg","https://t.co/fwy6W9MbOC","https://twitter.com/thursaconcept/status/1184793427772239873/photo/1",,"x1100754444508151808","thursaconcept","und",,,,,,,,,,,,,,,,"x1184793427772239873","https://t.co/fwy6W9MbOC",2019-10-17 11:29:00,"TweetDeck",19001,7051,"x1100754444508151808","thursaconcept","thursday! what a concept!",38807,5,119,"netflix","tweets a screencap from @russiandoll (2019) by @nlyonne, @LeslyeHeadland, and amy poehler every thursday | run by @megserg",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184808638730379264","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184561895090601988",2019-10-16 20:08:58,"ProsccoSocialst","#PronounsDay!!! 

What a great opportunity for cis allies to put pronouns in their Twitter bios! 

Why?
💜 it normalizes the practices for those of us who need to declare our pronouns.
💛 it flags you instantly as someone safe to interact with
🖤 it shows respect and empathy https://t.co/C9sMoDKGcR","Twitter for Android",139,,,,FALSE,TRUE,0,63,,,"PronounsDay",,,,,,,,,,,,,"x960000538527092737","CKnightWrites","en",,,,,,,,,,,,,,,,"x1184485139906203649","#PronounsDay!!! 

What a great opportunity for cis allies to put pronouns in their Twitter bios! 

Why?
💜 it normalizes the practices for those of us who need to declare our pronouns.
💛 it flags you instantly as someone safe to interact with
🖤 it shows respect and empathy https://t.co/C9sMoDKGcR",2019-10-16 15:03:58,"Twitter for Android",115,63,"x960000538527092737","CKnightWrites","Charlie Knight [they/them]",11357,2760,36291,"Ao3: agaycabbage","Professional Editor 💥 SFF & Fanfic Author 💥 Gamer 🎮 N7 🚀 ADHD / OCD 🧠 Trans NB & Queer 🏳️‍🌈 Mom (not woman) ♿ #SmoreWords cohost 💫 #BlackLivesMatter",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184561895090601988","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184556743885492224",2019-10-16 19:48:30,"ProsccoSocialst","@simone__kern I took a course in grad school with the person who coined the term, and I didn't know it until then (granted that was about 14 years ago)","Twitter for Android",137,"x1184556280628895744","x836653724743385088","ProsccoSocialst",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184556743885492224","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184556280628895744",2019-10-16 19:46:39,"ProsccoSocialst","@simone__kern It's a useful word, but I'm not sure how widely understood it is","Twitter for Android",64,"x1184529850834534401","x2770288777","sim_kern",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184556280628895744","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184465511846961153",2019-10-16 13:45:58,"ProsccoSocialst","Bill O'Reilly is really feelin' the Bern! https://t.co/sUkQryk4Cd","Twitter Web App",41,,,,TRUE,FALSE,1,0,,,,,"twitter.com/BillOReilly/st…","https://t.co/sUkQryk4Cd","https://twitter.com/BillOReilly/status/1184266332822478848",,,,,,,,,,,"en","x1184266332822478848","Bernie says he promises every American will have a job.  Green New Deal will create 20 million new jobs. Excellent.",2019-10-16 00:34:31,"Twitter Web App",10614,1312,"x23970102","BillOReilly","Bill O'Reilly",3238845,78,15394,"","Simple man looking out for the folks. Watch the @NoSpinNews on your TV via https://t.co/MrYUtLQiwX.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184465511846961153","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1184188792388902912",2019-10-15 19:26:23,"ProsccoSocialst","""You've got to let that raga drop""","Twitter for Android",34,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1184188792388902912","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1183952475637846016",2019-10-15 03:47:21,"ProsccoSocialst","@Hocclevefanboy @akbarjenkins Some of us are failed academics, thank you very much","Twitter for Android",52,"x1183558888710389761","x556540105","Hocclevefanboy",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x556540105 x21364868","Hocclevefanboy akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1183952475637846016","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1183951759707901952",2019-10-15 03:44:30,"ProsccoSocialst","@kevinbaker We want Sacco &amp; Vanzetti Day","Twitter for Android",32,"x1183951617835618307","x836653724743385088","ProsccoSocialst",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x14095344","kevinbaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1183951759707901952","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1183951617835618307",2019-10-15 03:43:57,"ProsccoSocialst","@kevinbaker Some of us are both, Kevin. And we don't want Columbus Day","Twitter for Android",58,"x1183826666751049728","x14095344","kevinbaker",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x14095344","kevinbaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1183951617835618307","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1183733549419118592",2019-10-14 13:17:25,"ProsccoSocialst","@UrsulaLawrence More Committees of Correspondence?","Twitter for Android",34,"x1183720548746059782","x96839291","UrsulaLawrence",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x96839291","UrsulaLawrence","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1183733549419118592","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1183513943156953089",2019-10-13 22:44:47,"ProsccoSocialst","@randymbrowne So... Minor revisions?","Twitter for Android",22,"x1183413599533961216","x950048816824311809","randymbrowne",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x950048816824311809","randymbrowne","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1183513943156953089","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1182857954908950528",2019-10-12 03:18:07,"ProsccoSocialst","@akbarjenkins 0.0?","Twitter for Android",4,"x1182853568057004032","x21364868","akbarjenkins",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1182857954908950528","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1182812555624046593",2019-10-12 00:17:43,"ProsccoSocialst","@B0m8sh3ll Creek and Cherokee","Twitter for Android",18,"x1182738295266004992","x5100081","tradishskinbyrd",FALSE,FALSE,3,1,,,,,,,,,,,,,,,,"x1214703591266471936","b0m8sh3ll","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1182812555624046593","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1182740999489179649",2019-10-11 19:33:23,"ProsccoSocialst","@akbarjenkins It's praxis!","Twitter for Android",12,"x1182543547972685824","x21364868","akbarjenkins",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21364868","akbarjenkins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1182740999489179649","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1182730362360868866",2019-10-11 18:51:07,"ProsccoSocialst","@gendereveal ""Fredo, you’re my older brother, and I love you. But don’t ever take sides with anyone against the Family again. Ever.""","Twitter for Android",119,"x1182717168388952065","x916517473473617920","gendereveal",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x916517473473617920","gendereveal","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1182730362360868866","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1182729411625398272",2019-10-11 18:47:20,"ProsccoSocialst","https://t.co/fa4CjsVhyX","Twitter for Android",23,,,,FALSE,FALSE,0,0,,,,,"them.us/story/coming-o…","https://t.co/fa4CjsVhyX","https://www.them.us/story/coming-out-they-them-pronouns",,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1182729411625398272","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
"x836653724743385088","x1182697950599880704",2019-10-11 16:42:19,"ProsccoSocialst","@freedaaron It's like how Silicon Valley keeps reinventing the bus","Twitter Web App",54,"x1182697787210784768","x836653724743385088","ProsccoSocialst",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1434399565","freedaaron","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ProsccoSocialst/status/1182697950599880704","Prosecco Socialist 🌹","Decatur, GA","they/them. @RobDelaney said I was funny",,FALSE,122,765,0,763,12793,2017-02-28 19:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/836653724743385088/1543524887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271924580102426624/t-rBRaPn_normal.jpg"
